STATE,ST_CASE,PERMVIT,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,DRUNK_DR
48,481493,3,29,6090,5,7,2015,1,1,44,7,I-35,TOEPPERWEIN RD,371,29.55460556,-98.34800833,0,99,99,99,99,99,99,1
48,481494,4,29,6090,5,7,2015,1,16,16,8,FM 2252,,116,29.59288611,-98.34958056,0,99,99,99,99,99,99,1
48,481495,3,85,0,5,7,2015,1,5,40,8,FM 2478,CR-88,50,33.29133611,-96.73126389,0,99,99,99,99,99,99,1
48,481496,1,113,1730,5,7,2015,1,7,48,1,I-45,,197,32.77423333,-96.77826389,0,99,98,99,98,88,88,0
48,481497,1,113,1730,5,7,2015,1,20,38,1,I-35E STEMMONS FWY,,218,32.81901667,-96.86943611,0,99,98,99,98,88,88,0
48,481498,2,193,0,5,7,2015,1,21,0,8,FM 219,,60,31.88170278,-98.11790556,0,99,98,99,98,88,88,1
48,481499,2,201,3280,5,7,2015,1,7,6,7,SL-8 SAM HOUSTON PKWY,GENOA RED BLUFF RD,228,29.63040833,-95.17126667,0,99,99,99,99,88,88,1
48,481500,2,201,3280,5,7,2015,1,16,45,6,WAYSIDE DR,,0,29.82241111,-95.28432778,0,99,98,99,98,88,88,1
48,481501,3,213,0,5,7,2015,1,9,55,3,SR-198,,94,32.26179444,-96.05674444,0,99,99,99,99,99,99,0
48,481502,4,245,5430,5,7,2015,1,6,52,3,SR-87 GULFWAY DR,,71,29.90798333,-93.92026389,0,99,99,99,99,99,99,0
48,481503,3,339,0,5,7,2015,1,9,20,8,FM 1486,,65,30.35645833,-95.77656944,0,99,99,99,99,99,99,0
48,481504,2,309,7210,5,7,2015,1,2,12,1,I-35,,167,31.56494444,-97.11640278,0,99,99,99,99,99,99,1
48,481505,2,431,0,5,7,2015,1,15,28,3,SR-158,,101,31.85638056,-101.1121639,0,99,99,99,99,99,99,0
48,481506,1,71,0,6,7,2015,2,16,24,1,I-10,,21,29.823575,-94.87743333,0,99,98,99,98,88,88,0
48,481507,2,147,0,6,7,2015,2,13,15,3,SR-78,,187,33.49508333,-96.16291111,0,13,21,13,31,13,58,0
48,481508,1,231,0,6,7,2015,2,21,58,3,SR-276 QUINLAN PKWY,,41,32.90338889,-96.05869167,0,99,98,99,98,88,88,0
48,481509,8,315,0,6,7,2015,2,14,0,3,SR-49,,42,32.83924167,-94.51313889,0,14,3,14,19,15,27,0
48,481510,1,389,0,6,7,2015,2,6,25,8,RM 652,,11,31.82090556,-104.02185,0,99,98,99,98,88,88,0
48,481511,2,113,1730,7,7,2015,3,2,37,1,I-30,,33,32.76898056,-96.803175,0,99,98,99,98,88,88,1
48,481512,2,113,1730,7,7,2015,3,21,0,3,SR-352/SCYNNE RD,LOGANWOOD RD,34,32.76343333,-96.69395278,0,21,6,21,10,21,37,1
48,481513,3,29,0,8,7,2015,4,6,58,2,US-90,,30,29.37510278,-98.75854722,0,7,19,7,27,7,44,0
48,481514,3,29,6090,8,7,2015,4,22,12,1,I-10,,22,29.39436944,-98.47967778,0,99,99,99,99,88,88,0
48,481515,1,113,1730,8,7,2015,4,21,29,1,I-35/STEMMONS FWY,,190,32.80575556,-96.83896667,0,99,98,99,98,88,88,0
48,481516,1,225,0,8,7,2015,4,15,44,4,CR-2125/PIPELINE RD,,0,31.41253056,-95.56026111,0,99,98,99,98,88,88,0
48,481517,2,453,330,8,7,2015,4,21,54,6,CONGRESS AVE,CUMBERLAND RD,0,30.23535556,-97.75645556,0,99,98,99,98,88,88,0
48,481518,2,491,0,8,7,2015,4,8,45,8,FM 734/PARMER LN,TAMAYO DR,46,30.45585,-97.75271944,0,8,45,8,50,9,25,0
48,481519,4,1,0,9,7,2015,5,10,44,3,SR-294,,14,31.65336389,-95.76126944,0,99,99,99,99,99,99,0
48,481520,2,29,6090,9,7,2015,5,13,12,7,I-10,ACKERMAN RD,91,29.43814722,-98.38085,0,99,99,99,99,99,99,0
48,481521,1,29,6090,9,7,2015,5,21,10,8,SS536 ROOSEVELT AVE,,261,29.35444167,-98.48123889,0,99,98,99,98,88,88,0
48,481522,1,29,6090,9,7,2015,5,23,56,6,WURZBACH RD,,0,29.52688611,-98.56646667,0,99,98,99,98,88,88,0
48,481523,3,131,0,9,7,2015,5,0,32,2,US-59,,155,27.90088333,-98.58158889,0,0,26,0,42,1,42,0
48,481524,5,375,0,9,7,2015,5,22,0,2,US-287,PARSLEY RD,82,35.19270833,-101.689375,0,21,56,22,6,23,2,0
48,481525,4,29,0,10,7,2015,6,11,36,4,CR-BORGFELD RD,,0,29.71257778,-98.46499444,0,11,51,12,12,12,35,0
48,481526,1,51,0,10,7,2015,6,7,0,8,FM1361,,28,30.36426389,-96.50661389,0,99,98,99,98,88,88,0
48,481527,2,103,0,10,7,2015,6,17,34,3,SR-329,FM1601,193,31.39736667,-102.4485778,0,99,99,99,99,99,99,0
48,481528,1,143,0,10,7,2015,6,7,41,2,US-281,,363,32.0367,-98.08345556,0,99,98,99,98,88,88,0
48,481529,4,349,0,10,7,2015,6,20,10,1,I-45,,213,32.09972222,-96.44134167,0,20,16,20,23,20,53,0
48,481531,3,141,2190,11,7,2015,7,12,30,2,US-62/MONTANA AVE,,222,31.8077,-106.2565694,0,12,33,12,43,13,1,0
48,481532,3,185,0,11,7,2015,7,0,49,3,SR-30,CR-175,15,30.60343333,-96.17234444,0,0,55,1,19,2,8,1
48,481533,5,249,0,12,7,2015,1,16,23,2,US-281,,149,27.84046944,-98.08488889,0,16,47,16,55,17,36,0
48,481534,1,423,0,12,7,2015,1,19,52,4,CR-313,,0,32.46808056,-95.18993056,0,99,99,99,99,99,99,0
48,481535,1,23,0,13,7,2015,2,15,25,2,US-183,,51,33.51948889,-99.27096944,0,99,98,99,98,88,88,1
48,481536,3,85,5390,13,7,2015,2,21,53,2,US-75/CENTRAL EXPY,,133,33.00587222,-96.70783333,0,21,54,22,2,22,24,0
48,481538,2,439,2450,13,7,2015,2,19,40,6,PUTNAM ST,GREENLEE ST,0,32.74158333,-97.22794722,0,19,42,19,46,20,3,0
48,481539,2,27,6810,14,7,2015,3,23,41,8,FM 2305/ADAMS AVE,KEGLEY RD,27,31.11322222,-97.40032222,0,99,98,99,98,88,88,0
48,481540,2,207,0,14,7,2015,3,21,55,2,US-380,,125,33.16783056,-99.78176944,0,99,99,99,99,99,99,1
48,481541,3,439,2450,14,7,2015,3,16,26,3,SR-180 LANCASTER AVE,,215,32.72923333,-97.19208333,0,16,27,16,34,17,6,0
48,481542,1,499,0,14,7,2015,3,17,0,3,SR-154,,42,32.79877778,-95.37517778,0,99,98,99,98,88,88,0
48,481543,1,121,1840,15,7,2015,4,13,34,8,FM2449,,121,33.17701389,-97.19306111,0,13,36,13,43,14,4,0
48,481544,1,441,30,15,7,2015,4,0,2,8,BI20R 1ST ST,,40,32.45212222,-99.78408056,0,0,4,0,7,0,20,1
48,481545,1,453,330,16,7,2015,5,2,23,2,US-183 ED BLUESTEIN BLVD,,121,30.30253611,-97.66112778,0,99,98,99,98,88,88,0
48,481546,2,201,480,17,7,2015,6,2,16,1,I-10,,493,29.80002778,-95.01681667,0,99,98,99,98,88,88,0
48,481547,5,453,330,1,5,2015,6,9,17,8,SL111 AIRPORT BLVD,,142,30.24723056,-97.69053333,0,9,17,9,24,9,53,0
48,481548,7,201,3280,2,6,2015,3,13,40,1,I-45 GULF FWY,,159,29.68675833,-95.27905278,0,13,40,13,50,14,29,0
48,481549,1,201,3280,5,6,2015,6,6,11,7,I-610,,310,29.67746944,-95.45823889,0,99,98,99,98,88,88,0
48,481550,2,453,0,19,6,2015,6,22,32,8,FM1327,,16,30.11073611,-97.77777778,0,22,26,22,34,23,17,0
48,481551,1,459,0,21,6,2015,1,1,20,2,US-271,,212,32.60475278,-94.91410833,0,1,29,1,38,2,27,1
48,481552,3,201,3280,25,6,2015,5,23,4,1,I-610 NORTH LP,,64,29.81378611,-95.36577222,0,99,98,99,98,88,88,0
48,481553,1,395,0,26,6,2015,6,15,5,8,FM 46 MAIN ST,COLORADO ST,103,31.16328333,-96.67703056,0,99,98,99,98,88,88,0
48,481554,2,219,0,27,6,2015,7,0,30,4,CR-CACTUS DR,,0,33.58605556,-102.3129278,0,0,33,0,39,1,27,1
48,481555,1,201,530,28,6,2015,1,21,40,6,NEWCASTLE DR,,0,29.69929444,-95.45119722,0,99,99,99,99,99,99,0
48,481556,2,121,6150,23,1,2015,6,22,53,8,FM 455,,100,33.36237222,-97.22195556,0,99,98,99,98,88,88,1
48,481557,3,149,0,3,7,2015,6,11,31,3,SR-71,FM 955,111,29.85327778,-96.72920556,0,99,99,99,99,99,99,0
48,481558,1,229,0,3,7,2015,6,2,25,1,I-10,,674,31.07141667,-105.0063639,0,99,98,99,98,88,88,0
48,481559,3,177,0,4,7,2015,7,22,14,8,FM 794,,0,29.66571667,-97.50521944,0,99,98,99,98,88,88,1
48,481560,1,215,0,4,7,2015,7,19,10,4,CR-IOWA RD,,0,26.33088056,-98.409175,0,99,98,99,98,88,88,1
48,481561,2,381,1160,4,7,2015,7,17,53,3,SR-217 4TH AVE,,24,34.97958333,-101.8759889,0,17,56,18,23,18,45,0
48,481562,3,51,0,6,7,2015,2,9,30,3,SR-36,,50,30.58388333,-96.74916111,0,9,36,9,49,10,51,0
48,481563,4,201,3280,6,7,2015,2,22,25,6,AIRPORT BLVD,,0,29.6463,-95.34759722,0,22,27,22,31,22,57,0
48,481564,3,465,0,7,7,2015,3,13,50,8,SL 79,,19,29.54545,-100.89635,0,99,99,99,99,99,99,0
48,481565,2,477,0,8,7,2015,4,6,15,2,US-290,CR-NIXON LAKE RD,37,30.15819167,-96.6216,0,99,98,99,98,88,88,0
48,481566,1,439,2450,9,7,2015,5,21,25,6,POYNTER ST,,0,32.61187778,-97.36514167,0,99,98,99,98,88,88,0
48,481567,1,29,6090,11,7,2015,7,13,48,2,US-281,,128,29.55475833,-98.48598056,0,99,98,99,98,88,88,1
48,481568,2,35,0,11,7,2015,7,10,7,3,SR-6,,49,31.97969167,-97.93808333,0,99,98,99,98,88,88,0
48,481569,1,85,4445,11,7,2015,7,20,53,3,SR-121 SAM RAYBURN RAMP,,164,33.26480278,-96.59731111,0,20,59,21,16,21,52,0
48,481570,1,141,2190,11,7,2015,7,20,42,2,US-54,HONDO PASS ST,124,31.88496111,-106.4409556,0,99,98,99,98,88,88,0
48,481571,8,177,0,11,7,2015,7,17,11,1,I-10,,44,29.649775,-97.48519167,0,17,12,17,36,18,37,0
48,481572,3,185,0,11,7,2015,7,13,33,3,SR-105,,163,30.34991389,-95.82804722,0,13,35,13,40,14,20,0
48,481573,3,193,0,11,7,2015,7,21,20,3,SR-36,,207,31.63739722,-97.96046111,0,21,30,21,53,22,33,0
48,481574,2,383,0,11,7,2015,7,13,20,3,SR-137,RR 1357,60,31.56511944,-101.6072583,0,99,98,99,98,88,88,1
48,481575,2,453,330,11,7,2015,7,3,14,6,11TH ST,,0,30.26853056,-97.72744444,0,99,98,99,98,88,88,0
48,481576,2,167,3220,12,7,2015,1,20,38,8,FM 2004,,120,29.30957222,-95.10571389,0,20,40,20,47,21,23,1
48,481577,4,201,3280,12,7,2015,1,2,7,2,US-59 SOUTHWEST FWY,,22,29.73236389,-95.38326944,0,99,98,99,98,88,88,1
48,481578,1,207,0,12,7,2015,1,22,25,2,US-277,,77,33.30603333,-99.67838611,0,22,52,23,31,0,20,0
48,481579,1,3,0,13,7,2015,2,0,0,2,US-385,,63,32.44607222,-102.5880083,0,99,98,99,98,88,88,0
48,481580,1,371,0,13,7,2015,2,7,20,1,I-10,,92,30.775675,-101.9530528,0,99,98,99,98,88,88,0
48,481581,3,39,4306,14,7,2015,3,21,13,3,SR-6 MORRIS AVE,,56,29.46877222,-95.36088611,0,21,12,21,15,21,43,0
48,481582,1,367,0,14,7,2015,3,1,40,2,US-180 MINERAL WELLS HWY,,111,32.77413889,-97.87866667,0,99,98,99,98,88,88,0
48,481583,2,493,0,14,7,2015,3,23,16,2,US-181,,223,29.01816389,-98.05218889,0,99,99,99,99,99,99,0
48,481584,1,113,1730,15,7,2015,4,18,41,6,LAKE JUNE RD,HOLCOMB RD,0,32.73426111,-96.67429722,0,19,2,19,5,19,22,0
48,481585,1,201,3280,15,7,2015,4,1,41,8,SL8 SAM HOUSTON PKWY,,116,29.93917222,-95.31648889,0,99,99,99,99,99,99,0
48,481586,2,497,0,15,7,2015,4,5,50,3,SR-114,,355,33.06796667,-97.522275,0,5,59,6,31,7,23,0
48,481587,3,29,6090,16,7,2015,5,9,13,1,I-35 PANAM EXPY,,127,29.47359167,-98.40538333,0,99,98,99,98,88,88,0
48,481588,1,245,0,16,7,2015,5,12,50,8,FM365,,126,29.91401389,-94.050325,0,99,99,99,99,99,99,0
48,481589,1,439,260,16,7,2015,5,1,57,1,I-20 RONALD REAGAN MEM HWY,,106,32.67760556,-97.07883889,0,99,98,99,98,88,88,1
48,481590,3,5,0,17,7,2015,6,12,54,3,SR-7,,32,31.48479444,-94.82589722,0,99,98,99,98,88,88,0
48,481591,1,27,0,17,7,2015,6,1,2,8,FM 2484,,31,30.99311389,-97.5921,0,99,98,99,98,88,88,1
48,481592,1,113,1730,17,7,2015,6,2,3,2,US-175 C F HAWN FWY,,119,32.66664444,-96.582375,0,99,98,99,98,88,88,1
48,481593,1,193,0,17,7,2015,6,10,36,3,SR-22,,107,31.75523333,-97.94132222,0,99,98,99,98,88,88,0
48,481594,1,321,470,17,7,2015,6,0,31,3,SR-35 7TH ST,,92,29.00823056,-95.90016389,0,99,98,99,98,88,88,0
48,481595,3,423,0,17,7,2015,6,7,20,8,FM2767 ERWIN ST,FM850 OLD OVERTON,4,32.353175,-95.26214722,0,7,24,7,29,8,3,0
48,481596,2,71,0,18,7,2015,7,7,54,3,SR-99,KILGORE PKWY,90,29.80353333,-94.86851111,0,7,58,8,12,8,50,0
48,481597,2,157,0,18,7,2015,7,22,28,3,SR-6,,115,29.52165556,-95.48865556,0,20,23,20,30,21,15,0
48,481598,3,329,4560,18,7,2015,7,17,19,6,CARVER ST,,0,32.00244167,-102.0607639,0,17,21,17,25,17,39,1
48,481599,1,471,0,18,7,2015,7,21,15,8,FM3179 COON TRAIL RD,,2,30.68199167,-95.73842778,0,99,98,99,98,88,88,1
48,481600,3,5,0,19,7,2015,1,6,15,2,US-69,,208,31.39294167,-94.78323889,0,6,21,6,35,7,2,1
48,481601,2,29,6090,19,7,2015,1,7,49,8,FM 2696/BLANCO RD,,132,29.59071944,-98.51227778,0,99,99,99,99,99,99,0
48,481602,1,113,1730,19,7,2015,1,22,18,8,SL 12/LEDBETTER DR,,317,32.69315556,-96.77469722,0,22,20,22,25,22,54,0
48,481603,1,139,7270,19,7,2015,1,23,17,8,FM 878/MARVIN ST,ENNIS ST,13,32.38869722,-96.82732778,0,23,18,23,23,23,36,1
48,481604,1,453,330,19,7,2015,1,3,40,6,6TH ST,,0,30.27288611,-97.75766944,0,3,41,3,46,4,56,0
48,481605,1,469,0,19,7,2015,1,16,14,8,FM 444,,224,28.91731667,-96.818225,0,99,98,99,98,88,88,0
48,481606,1,85,2282,20,7,2015,2,1,38,3,SR-5/GREENVILLE AVE,,16,33.14485833,-96.64023889,0,1,41,1,48,2,21,1
48,481607,5,245,0,20,7,2015,2,1,30,1,I-10,,140,30.00108056,-94.19471944,0,99,99,99,99,99,99,0
48,481608,1,499,0,20,7,2015,2,13,26,8,FM 312,,65,32.86363056,-95.29706944,0,99,98,99,98,88,88,1
48,481609,1,439,260,21,7,2015,3,22,19,3,SR-360,,110,32.76640278,-97.06331389,0,99,98,99,98,88,88,0
48,481610,3,303,4140,23,7,2015,5,13,15,6,UNIVERSITY AVE,95TH ST,0,33.50785,-101.8704167,0,99,98,99,98,88,88,0
48,481611,1,439,2450,23,7,2015,5,1,30,1,I-30 WEST FWY,,206,32.73255,-97.37449444,0,99,98,99,98,88,88,1
48,481612,3,439,2450,28,2,2015,7,21,24,1,I-30,,189,32.72246667,-97.51766944,0,21,27,21,57,23,4,0
48,481613,1,167,0,4,3,2015,4,14,1,4,CR-QUAIL RIDGE LN,,0,29.43626389,-95.13895,0,14,14,14,32,14,57,0
48,481614,1,439,2450,8,4,2015,4,1,33,1,I-35W NORTH FWY,,86,32.77355833,-97.31923333,0,99,98,99,98,88,88,0
48,481615,1,27,6810,12,6,2015,6,9,57,8,SS290 3RD ST,FM53 CENTRAL AVE,73,31.09720833,-97.343075,0,9,58,10,2,10,21,0
48,481616,5,113,3420,18,6,2015,5,6,20,1,I-635 RAMP,,28,32.91140833,-96.93804444,0,6,27,6,37,7,8,0
48,481617,2,29,6090,28,6,2015,1,5,20,6,VILLAMAIN,,0,29.33395278,-98.45342778,0,99,98,99,98,88,88,0
48,481618,3,157,3580,30,6,2015,3,5,27,8,FM1463,,21,29.77244444,-95.83778611,0,99,98,99,98,88,88,0
48,481619,2,497,0,2,7,2015,5,2,20,8,FM730,,71,33.14905278,-97.58448333,0,2,22,2,31,3,1,0
48,481620,1,439,1442,3,7,2015,6,15,15,6,PLANTATION DR,GREEN WAY CT,0,32.86997222,-97.14923333,0,99,99,99,99,99,99,0
48,481621,1,167,3850,4,7,2015,7,19,52,1,I-45 GULF FWY,,43,29.36285556,-94.98885556,0,19,53,20,10,20,29,0
48,481622,1,195,0,10,7,2015,6,14,26,3,SR-15/207,,199,36.21818333,-101.3297306,0,99,98,99,98,88,88,0
48,481623,3,439,2450,11,7,2015,7,22,22,8,BU287P ROSEDALE ST,FREEMAN ST,29,32.73179722,-97.30941944,0,99,98,99,98,88,88,0
48,481624,6,497,0,11,7,2015,7,9,35,3,SR-114,,260,33.11385,-97.66133889,0,10,20,10,28,10,44,0
48,481625,3,185,0,13,7,2015,2,20,26,3,SR-90,,243,30.51578333,-95.989225,0,20,30,20,48,21,40,0
48,481626,1,453,330,13,7,2015,2,23,2,2,US-290,,25,30.32641389,-97.66948333,0,23,4,23,12,23,21,0
48,481627,1,167,3920,15,7,2015,4,19,2,8,FM517,,57,29.43877778,-95.13509722,0,99,98,99,98,88,88,1
48,481628,2,215,0,15,7,2015,4,23,19,2,US-281,,126,26.61422778,-98.11495,0,99,99,99,99,99,99,0
48,481629,4,481,0,16,7,2015,5,15,48,8,FM1301,FM2817,79,29.28975833,-95.98085278,0,15,52,16,17,16,46,0
48,481630,3,407,0,17,7,2015,6,20,28,8,FM3278,,15,30.60575,-95.054675,0,20,31,21,9,21,44,1
48,481632,1,201,480,18,7,2015,7,0,49,8,BS146E,,55,29.71613611,-94.97595,0,99,99,99,99,99,99,1
48,481633,1,315,0,18,7,2015,7,4,38,8,FM726,,17,32.73635833,-94.56756389,0,99,98,99,98,88,88,0
48,481634,16,161,0,20,7,2015,2,11,20,1,I-45,,279,31.8371,-96.28818889,0,11,37,12,52,13,39,0
48,481635,5,177,0,20,7,2015,2,12,30,1,I-10,,83,29.69041667,-97.24826667,0,99,98,99,98,88,88,0
48,481636,3,29,6090,21,7,2015,3,16,5,8,FM2696 BLANCO RD,LOCKHILL SELMA,184,29.52307778,-98.50497222,0,99,99,99,99,99,99,0
48,481637,1,19,0,22,7,2015,4,11,0,3,SR-16,,80,29.74675556,-99.17061944,0,11,23,11,37,12,17,0
48,481638,2,135,0,22,7,2015,4,17,55,4,CR-KNOX AVE,CR-TRIPLE CROWN DR,0,31.80286111,-102.5020889,0,99,98,99,98,88,88,0
48,481639,4,71,0,23,7,2015,5,11,0,3,SR-99,KILGORE PKWY,90,29.80353333,-94.86851667,0,11,2,11,24,11,59,0
48,481640,2,85,200,23,7,2015,5,18,28,8,FM455,,199,33.34463611,-96.60928889,0,99,98,99,98,88,88,0
48,481641,2,313,0,24,7,2015,6,18,14,3,SR-21,,338,31.07182222,-95.703875,0,18,19,18,32,19,5,0
48,481642,6,439,2450,24,7,2015,6,9,18,6,MC CART AVE,,0,32.64829722,-97.368825,0,9,23,9,26,99,99,0
48,481643,1,29,0,25,7,2015,7,9,7,6,WISEMAN BLVD,,0,29.46276667,-98.75541389,0,99,99,99,99,99,99,0
48,481644,2,85,5390,26,7,2015,1,1,48,3,SR-289 PRESTON RD,TENNYSON PKWY,258,33.06472222,-96.79605278,0,1,49,1,53,2,16,0
48,481645,3,183,4080,26,7,2015,1,22,35,8,FM 1845,,137,32.54166111,-94.80869167,0,22,36,22,44,22,53,1
48,481646,1,203,4360,26,7,2015,1,20,25,6,CARTER'S FERRY,,0,32.52975278,-94.38564722,0,99,98,99,98,88,88,1
48,481647,1,329,4560,27,7,2015,2,0,35,8,SL 250,MIDKIFF RD,177,32.03308611,-102.1291639,0,99,98,99,98,88,88,0
48,481648,1,27,3690,2,7,2015,5,22,36,7,US-190 CENTRAL TEXAS EXPY,,90,31.07598056,-97.686525,0,99,99,99,99,99,99,0
48,481649,4,435,0,2,7,2015,5,8,1,1,I-10,,370,30.45170833,-100.2571222,0,8,3,8,26,9,10,0
48,481650,2,453,5325,7,7,2015,3,21,37,6,RAILROAD AVE,CREEKBEND DR,0,30.44716111,-97.61789722,0,21,37,21,47,22,4,0
48,481651,2,453,330,11,7,2015,7,19,9,1,I-35,,30,30.14055833,-97.79573056,0,19,10,19,23,19,41,1
48,481652,1,113,1730,14,7,2015,3,20,55,6,ST AUGUSTINE RD,,0,32.76554722,-96.65682222,0,20,59,21,6,21,25,0
48,481653,2,27,0,18,7,2015,7,2,0,8,FM 2484,,65,30.95721944,-97.68233056,0,6,58,7,12,7,51,1
48,481654,1,491,1242,18,7,2015,7,11,34,6,ANDERSON MILL RD,,0,30.48414722,-97.851975,0,99,98,99,98,88,88,0
48,481655,1,201,3280,20,7,2015,2,22,55,1,I-69 / US-59 EASTEX FWY,,58,29.94685,-95.29291944,0,99,98,99,98,88,88,0
48,481656,1,113,1730,24,7,2015,6,12,9,6,TRAVIS ST,,0,32.82235,-96.79099722,0,12,10,12,17,13,4,0
48,481657,2,201,3280,25,7,2015,7,13,0,6,LITTLE YORK RD,,0,29.87091944,-95.31153333,0,13,19,13,32,13,54,0
48,481658,9,217,0,25,7,2015,7,10,41,3,SR-22,,6,31.87241667,-97.36718611,0,10,43,10,56,11,52,1
48,481659,2,141,2190,26,7,2015,1,1,57,8,SL-375 PURPLE HEART LOOP,,142,31.89905556,-106.3788528,0,99,99,99,99,99,99,0
48,481660,2,439,2450,27,7,2015,2,13,59,3,SR-170 ALLIANCE GATEWAY HWY,OLD DENTON RD,14,32.96317222,-97.29829444,0,14,12,14,20,15,14,0
48,481661,2,113,4530,30,1,2015,6,0,21,1,I-635/LBJ FWY,,89,32.8206,-96.62928056,0,0,20,0,27,0,45,1
48,481662,7,487,7180,19,6,2015,6,21,41,6,MESQUITE ST,INDIAN ST,0,34.14623333,-99.28209167,0,99,99,99,99,99,99,1
48,481663,4,423,0,6,7,2015,2,5,30,1,I-20,,198,32.45275,-95.25651944,0,5,36,5,50,6,23,0
48,481664,2,139,3430,8,7,2015,4,23,17,1,I-35,,81,32.19713611,-96.89879167,0,22,49,23,3,23,47,1
48,481665,2,201,3280,9,7,2015,5,22,38,6,FANNIN,PIERCE,0,29.749025,-95.36987222,0,22,41,22,43,22,56,0
48,481666,2,89,0,10,7,2015,6,22,36,8,FM 806,,28,29.66743056,-96.56941944,0,99,98,99,98,88,88,1
48,481667,1,453,0,10,7,2015,6,10,15,4,CR-SUNCREST RD,,0,30.36063889,-97.53133889,0,99,98,99,98,88,88,0
48,481668,1,27,5920,11,7,2015,7,6,20,2,US-190/MESQUITE AVE,,85,30.93987778,-97.23821667,0,99,98,99,98,88,88,1
48,481669,2,465,0,14,7,2015,3,17,6,2,US-277,,472,29.49685278,-100.9134583,0,99,99,99,99,99,99,0
48,481670,3,113,1190,15,7,2015,4,0,31,1,I-35E,,322,32.96565833,-96.91813889,0,99,98,99,98,88,88,1
48,481671,1,329,4560,15,7,2015,4,1,30,8,SL250,,157,32.01652778,-102.1579139,0,99,98,99,98,88,88,0
48,481672,1,81,0,16,7,2015,5,3,40,3,SR-208,,98,31.77512222,-100.4466028,0,99,98,99,98,88,88,1
48,481673,1,329,0,18,7,2015,7,0,35,4,CR-1310,,0,31.89801667,-102.2624306,0,99,98,99,98,88,88,0
48,481674,1,491,0,18,7,2015,7,6,14,8,FM487,,217,30.81393056,-97.63016111,0,99,98,99,98,88,88,0
48,481675,2,135,5030,19,7,2015,1,2,3,7,US-385 GRANT AVE,POOL RD,15,31.82769722,-102.3550389,0,2,4,2,9,2,24,0
48,481676,1,215,2110,21,7,2015,3,1,15,8,FM1925 MONTE CRISTO RD,,86,26.34297222,-98.19569444,0,99,98,99,98,88,88,0
48,481677,4,311,0,22,7,2015,4,17,30,3,SR-72,,270,28.46012778,-98.43555556,0,99,99,99,99,99,99,0
48,481678,2,349,0,22,7,2015,4,14,13,3,SR-14,,25,31.89764722,-96.43481944,0,14,19,14,35,15,19,0
48,481679,2,187,0,23,7,2015,5,9,39,3,SR-123,,28,29.76541944,-97.94718889,0,99,98,99,98,88,88,0
48,481680,3,359,0,23,7,2015,5,21,49,2,US-385,,78,35.536575,-102.2675306,0,99,99,99,99,99,99,0
48,481681,2,201,480,24,7,2015,6,2,13,1,I-10,,498,29.8006,-95.008175,0,99,98,99,98,88,88,0
48,481682,5,321,0,24,7,2015,6,11,45,3,SR-35,,232,28.92796944,-96.09995833,0,99,98,99,98,88,88,0
48,481683,1,423,0,24,7,2015,6,17,25,8,FM 346,,136,32.210125,-95.18399167,0,17,33,17,47,18,20,0
48,481684,7,309,0,25,7,2015,7,18,15,3,SR-31,FM 939,140,31.70941667,-96.93664722,0,99,99,99,99,99,99,0
48,481685,1,203,0,26,7,2015,1,17,26,8,FM 2208,,17,32.68245556,-94.49122778,0,99,98,99,98,88,88,1
48,481686,1,499,0,28,7,2015,3,1,0,4,CR-3419,,0,32.60552778,-95.22304444,0,99,99,99,99,99,99,1
48,481687,1,439,2450,29,7,2015,4,3,30,1,I-30 WEST FWY,,218,32.73754722,-97.35301389,0,3,51,3,55,4,19,0
48,481688,2,21,2160,31,7,2015,6,16,54,3,SR-95,FM 1100,41,30.35558333,-97.38378056,0,99,99,99,99,99,99,0
48,481689,1,351,0,31,7,2015,6,19,58,8,FM 1004,,23,30.61125278,-93.84791667,0,99,98,99,98,88,88,1
48,481690,4,251,1370,7,2,2015,7,20,15,8,BU-67,,73,32.37178333,-97.34848333,0,99,99,99,99,99,99,0
48,481691,1,167,3850,22,2,2015,1,0,45,6,LAKE ROAD,CEDAR DRIVE,0,29.36880556,-94.97971944,0,99,98,99,98,88,88,1
48,481692,2,121,5350,22,3,2015,1,17,14,2,US-377,GEE ST,18,33.39138889,-96.94900556,0,17,15,17,19,17,57,0
48,481693,2,49,950,1,5,2015,6,16,45,2,US-183,,212,31.78405556,-98.94681111,0,99,98,99,98,88,88,0
48,481694,5,389,0,8,6,2015,2,22,48,2,US-285,,448,31.52136944,-103.5574806,0,99,99,99,99,1,30,0
48,481695,6,441,4500,30,6,2015,3,4,50,1,I-20,,83,32.47757778,-100.0186806,0,5,5,5,28,6,18,0
48,481696,5,201,3280,11,7,2015,7,0,32,7,I-69,FOUNTAIN VIEW DR,144,29.72531667,-95.48407222,0,0,33,0,38,1,2,1
48,481697,7,439,2450,12,7,2015,1,19,20,3,SR-199/JACKSBORO HWY,NILE MILE BRIDGE RD,52,32.838025,-97.49253611,0,19,23,19,30,99,99,0
48,481698,2,215,0,13,7,2015,2,0,20,4,CR-61/2 WEST RD,CR-MILE 12 NORTH RD,0,26.22763889,-98.01611944,0,0,31,0,40,1,10,1
